Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
137.6331304681622,-10.903301761000693,137.46245056417948,-10.732621857017984,137.8038103721449,-11.073981664983402
135.92633142833512,-10.903301761000693,135.7556515243524,-10.732621857017984,136.0970113323178,-11.073981664983402
133.53681277257718,-10.561941953035273,133.36613286859446,-10.391262049052564,133.7074926765599,-10.732621857017984
136.60905104426593,-10.561941953035273,136.43837114028324,-10.391262049052564,136.77973094824864,-10.732621857017984
136.26769123630052,-10.561941953035273,136.0970113323178,-10.391262049052564,136.43837114028324,-10.732621857017984
136.60905104426593,-12.268740992862366,136.43837114028324,-12.098061088879657,136.77973094824864,-12.439420896845075
137.6331304681622,-12.610100800827784,137.46245056417948,-12.439420896845075,137.8038103721449,-12.780780704810493
137.6331304681622,-11.927381184896948,137.46245056417948,-11.756701280914237,137.8038103721449,-12.098061088879657
136.95041085223136,-10.561941953035273,136.77973094824864,-10.391262049052564,137.12109075621407,-10.732621857017984
134.56089219647345,-10.561941953035273,134.39021229249073,-10.391262049052564,134.73157210045613,-10.732621857017984
135.24361181240425,-10.561941953035273,135.07293190842157,-10.391262049052564,135.41429171638697,-10.732621857017984
134.90225200443885,-10.561941953035273,134.73157210045613,-10.391262049052564,135.07293190842157,-10.732621857017984
137.6331304681622,-12.268740992862366,137.46245056417948,-12.098061088879657,137.8038103721449,-12.439420896845075
136.26769123630052,-12.268740992862366,136.0970113323178,-12.098061088879657,136.43837114028324,-12.439420896845075
135.92633142833512,-12.610100800827784,135.7556515243524,-12.439420896845075,136.0970113323178,-12.780780704810493
137.2917706601968,-10.903301761000693,137.12109075621407,-10.732621857017984,137.46245056417948,-11.073981664983402
137.6331304681622,-13.634180224724037,137.46245056417948,-13.463500320741328,137.8038103721449,-13.804860128706746
136.60905104426593,-12.610100800827784,136.43837114028324,-12.439420896845075,136.77973094824864,-12.780780704810493
135.58497162036969,-10.561941953035273,135.41429171638697,-10.391262049052564,135.7556515243524,-10.732621857017984
137.6331304681622,-11.586021376931528,137.46245056417948,-11.41534147294882,137.8038103721449,-11.756701280914237
135.92633142833512,-12.951460608793202,135.7556515243524,-12.780780704810493,136.0970113323178,-13.12214051277591
135.58497162036969,-10.903301761000693,135.41429171638697,-10.732621857017984,135.7556515243524,-11.073981664983402
136.26769123630052,-12.610100800827784,136.0970113323178,-12.439420896845075,136.43837114028324,-12.780780704810493
136.26769123630052,-11.24466156896611,136.0970113323178,-11.073981664983402,136.43837114028324,-11.41534147294882
137.6331304681622,-13.29282041675862,137.46245056417948,-13.12214051277591,137.8038103721449,-13.463500320741328
136.26769123630052,-12.951460608793202,136.0970113323178,-12.780780704810493,136.43837114028324,-13.12214051277591
133.87817258054258,-10.561941953035273,133.7074926765599,-10.391262049052564,134.0488524845253,-10.732621857017984
135.58497162036969,-12.610100800827784,135.41429171638697,-12.439420896845075,135.7556515243524,-12.780780704810493
135.58497162036969,-12.951460608793202,135.41429171638697,-12.780780704810493,135.7556515243524,-13.12214051277591
