Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
17.63168323905591,36.4154558299951,17.4610033350732,36.58613573397781,17.80236314303862,36.244775926012395
16.26624400719424,36.4154558299951,16.09556410321153,36.58613573397781,16.436923911176947,36.244775926012395
14.900804775332563,35.05001659813343,14.730124871349854,35.22069650211614,15.071484679315272,34.87933669415072
14.218085159401728,35.05001659813343,14.047405255419019,35.22069650211614,14.388765063384437,34.87933669415072
14.559444967367146,35.05001659813343,14.388765063384437,35.22069650211614,14.730124871349854,34.87933669415072
14.900804775332563,37.780895061856775,14.730124871349854,37.951574965839484,15.071484679315272,37.610215157874066
17.63168323905591,36.75681563796052,17.4610033350732,36.92749554194323,17.80236314303862,36.58613573397781
15.242164583297981,35.05001659813343,15.071484679315272,35.22069650211614,15.41284448728069,34.87933669415072
14.900804775332563,36.75681563796052,14.730124871349854,36.92749554194323,15.071484679315272,36.58613573397781
14.559444967367146,36.75681563796052,14.388765063384437,36.92749554194323,14.730124871349854,36.58613573397781
17.290323431090492,36.4154558299951,17.119643527107783,36.58613573397781,17.4610033350732,36.244775926012395
14.900804775332563,37.09817544592594,14.730124871349854,37.26885534990865,15.071484679315272,36.92749554194323
15.5835243912634,35.05001659813343,15.41284448728069,35.22069650211614,15.75420429524611,34.87933669415072
14.218085159401728,34.708656790168014,14.047405255419019,34.87933669415072,14.388765063384437,34.537976886185305
15.92488419922882,35.39137640609885,15.75420429524611,35.56205631008156,16.09556410321153,35.22069650211614
15.242164583297981,37.43953525389136,15.071484679315272,37.610215157874066,15.41284448728069,37.26885534990865
15.92488419922882,35.73273621406427,15.75420429524611,35.90341611804698,16.09556410321153,35.56205631008156
15.242164583297981,36.75681563796052,15.071484679315272,36.92749554194323,15.41284448728069,36.58613573397781
14.559444967367146,35.73273621406427,14.388765063384437,35.90341611804698,14.730124871349854,35.56205631008156
16.26624400719424,38.46361467778761,16.09556410321153,38.63429458177032,16.436923911176947,38.2929347738049
16.26624400719424,36.75681563796052,16.09556410321153,36.92749554194323,16.436923911176947,36.58613573397781
14.218085159401728,37.09817544592594,14.047405255419019,37.26885534990865,14.388765063384437,36.92749554194323
14.218085159401728,35.39137640609885,14.047405255419019,35.56205631008156,14.388765063384437,35.22069650211614
14.559444967367146,37.09817544592594,14.388765063384437,37.26885534990865,14.730124871349854,36.92749554194323
13.87672535143631,35.73273621406427,13.7060454474536,35.90341611804698,14.047405255419019,35.56205631008156
14.218085159401728,36.074096022029686,14.047405255419019,36.244775926012395,14.388765063384437,35.90341611804698
15.242164583297981,37.09817544592594,15.071484679315272,37.26885534990865,15.41284448728069,36.92749554194323
14.218085159401728,36.75681563796052,14.047405255419019,36.92749554194323,14.388765063384437,36.58613573397781
14.559444967367146,36.074096022029686,14.388765063384437,36.244775926012395,14.730124871349854,35.90341611804698
13.87672535143631,35.39137640609885,13.7060454474536,35.56205631008156,14.047405255419019,35.22069650211614
14.218085159401728,35.73273621406427,14.047405255419019,35.90341611804698,14.388765063384437,35.56205631008156
17.63168323905591,37.09817544592594,17.4610033350732,37.26885534990865,17.80236314303862,36.92749554194323
15.92488419922882,38.12225486982219,15.75420429524611,38.2929347738049,16.09556410321153,37.951574965839484
16.607603815159656,39.487694101683864,16.436923911176947,39.65837400566657,16.778283719142365,39.317014197701155
16.948963623125074,36.4154558299951,16.778283719142365,36.58613573397781,17.119643527107783,36.244775926012395
14.559444967367146,35.39137640609885,14.388765063384437,35.56205631008156,14.730124871349854,35.22069650211614
13.87672535143631,37.09817544592594,13.7060454474536,37.26885534990865,14.047405255419019,36.92749554194323
14.900804775332563,37.43953525389136,14.730124871349854,37.610215157874066,15.071484679315272,37.26885534990865
13.535365543470892,37.780895061856775,13.364685639488183,37.951574965839484,13.7060454474536,37.610215157874066
15.242164583297981,37.780895061856775,15.071484679315272,37.951574965839484,15.41284448728069,37.610215157874066
15.92488419922882,36.074096022029686,15.75420429524611,36.244775926012395,16.09556410321153,35.90341611804698
