Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
-87.43976396798394,45.09767305101028,-87.61044387196664,45.26835295499299,-87.26908406400122,44.926993147027574
-88.46384339188018,45.09767305101028,-88.63452329586289,45.26835295499299,-88.29316348789747,44.926993147027574
-87.0984041600185,45.4390328589757,-87.26908406400122,45.60971276295841,-86.9277242560358,45.26835295499299
-88.46384339188018,44.07359362711403,-88.63452329586289,44.24427353109674,-88.29316348789747,43.90291372313132
-88.12248358391477,43.73223381914861,-88.29316348789747,43.90291372313132,-87.95180367993206,43.5615539151659
-87.78112377594934,44.07359362711403,-87.95180367993206,44.24427353109674,-87.61044387196664,43.90291372313132
-88.46384339188018,45.4390328589757,-88.63452329586289,45.60971276295841,-88.29316348789747,45.26835295499299
-87.43976396798394,45.4390328589757,-87.61044387196664,45.60971276295841,-87.26908406400122,45.26835295499299
-87.78112377594934,43.73223381914861,-87.95180367993206,43.90291372313132,-87.61044387196664,43.5615539151659
-88.12248358391477,45.4390328589757,-88.29316348789747,45.60971276295841,-87.95180367993206,45.26835295499299
-87.78112377594934,44.756313243044865,-87.95180367993206,44.926993147027574,-87.61044387196664,44.585633339062156
-87.78112377594934,45.4390328589757,-87.95180367993206,45.60971276295841,-87.61044387196664,45.26835295499299
-87.78112377594934,45.09767305101028,-87.95180367993206,45.26835295499299,-87.61044387196664,44.926993147027574
-86.7570443520531,45.4390328589757,-86.9277242560358,45.60971276295841,-86.58636444807038,45.26835295499299
-87.78112377594934,44.41495343507945,-87.95180367993206,44.585633339062156,-87.61044387196664,44.24427353109674
-85.050245312226,45.4390328589757,-85.22092521620871,45.60971276295841,-84.8795654082433,45.26835295499299
-86.07432473612226,42.70815439525236,-86.24500464010497,42.878834299235066,-85.90364483213955,42.53747449126965
-87.43976396798394,44.756313243044865,-87.61044387196664,44.926993147027574,-87.26908406400122,44.585633339062156
-86.41568454408767,42.36679458728694,-86.58636444807038,42.53747449126965,-86.24500464010497,42.19611468330423
-87.0984041600185,45.09767305101028,-87.26908406400122,45.26835295499299,-86.9277242560358,44.926993147027574
-84.36752569629516,45.09767305101028,-84.53820560027788,45.26835295499299,-84.19684579231246,44.926993147027574
-84.70888550426059,45.4390328589757,-84.8795654082433,45.60971276295841,-84.53820560027788,45.26835295499299
-87.43976396798394,44.41495343507945,-87.61044387196664,44.585633339062156,-87.26908406400122,44.24427353109674
-88.12248358391477,45.09767305101028,-88.29316348789747,45.26835295499299,-87.95180367993206,44.926993147027574
-88.12248358391477,44.07359362711403,-88.29316348789747,44.24427353109674,-87.95180367993206,43.90291372313132
-88.46384339188018,43.73223381914861,-88.63452329586289,43.90291372313132,-88.29316348789747,43.5615539151659
-85.050245312226,43.73223381914861,-85.22092521620871,43.90291372313132,-84.8795654082433,43.5615539151659
-88.46384339188018,44.756313243044865,-88.63452329586289,44.926993147027574,-88.29316348789747,44.585633339062156
-84.70888550426059,42.70815439525236,-84.8795654082433,42.878834299235066,-84.53820560027788,42.53747449126965
-87.43976396798394,44.07359362711403,-87.61044387196664,44.24427353109674,-87.26908406400122,43.90291372313132
-85.050245312226,43.39087401118319,-85.22092521620871,43.5615539151659,-84.8795654082433,43.220194107200484
-84.70888550426059,45.09767305101028,-84.8795654082433,45.26835295499299,-84.53820560027788,44.926993147027574
-86.41568454408767,44.07359362711403,-86.58636444807038,44.24427353109674,-86.24500464010497,43.90291372313132
-87.78112377594934,42.70815439525236,-87.95180367993206,42.878834299235066,-87.61044387196664,42.53747449126965
-87.78112377594934,43.39087401118319,-87.95180367993206,43.5615539151659,-87.61044387196664,43.220194107200484
-85.73296492815683,44.07359362711403,-85.90364483213955,44.24427353109674,-85.56228502417413,43.90291372313132
-84.70888550426059,44.07359362711403,-84.8795654082433,44.24427353109674,-84.53820560027788,43.90291372313132
-86.41568454408767,43.73223381914861,-86.58636444807038,43.90291372313132,-86.24500464010497,43.5615539151659
-84.36752569629516,45.4390328589757,-84.53820560027788,45.60971276295841,-84.19684579231246,45.26835295499299
-85.73296492815683,45.09767305101028,-85.90364483213955,45.26835295499299,-85.56228502417413,44.926993147027574
-86.07432473612226,42.36679458728694,-86.24500464010497,42.53747449126965,-85.90364483213955,42.19611468330423
-86.41568454408767,42.70815439525236,-86.58636444807038,42.878834299235066,-86.24500464010497,42.53747449126965
-84.36752569629516,44.756313243044865,-84.53820560027788,44.926993147027574,-84.19684579231246,44.585633339062156
-84.70888550426059,44.41495343507945,-84.8795654082433,44.585633339062156,-84.53820560027788,44.24427353109674
-84.36752569629516,42.70815439525236,-84.53820560027788,42.878834299235066,-84.19684579231246,42.53747449126965
-88.46384339188018,44.41495343507945,-88.63452329586289,44.585633339062156,-88.29316348789747,44.24427353109674
-87.43976396798394,43.73223381914861,-87.61044387196664,43.90291372313132,-87.26908406400122,43.5615539151659
-88.46384339188018,42.70815439525236,-88.63452329586289,42.878834299235066,-88.29316348789747,42.53747449126965
-84.36752569629516,43.39087401118319,-84.53820560027788,43.5615539151659,-84.19684579231246,43.220194107200484
-85.73296492815683,42.70815439525236,-85.90364483213955,42.878834299235066,-85.56228502417413,42.53747449126965
-85.39160512019143,45.09767305101028,-85.56228502417413,45.26835295499299,-85.22092521620871,44.926993147027574
-85.39160512019143,42.70815439525236,-85.56228502417413,42.878834299235066,-85.22092521620871,42.53747449126965
-87.0984041600185,44.756313243044865,-87.26908406400122,44.926993147027574,-86.9277242560358,44.585633339062156
-86.07432473612226,44.07359362711403,-86.24500464010497,44.24427353109674,-85.90364483213955,43.90291372313132
-88.12248358391477,43.39087401118319,-88.29316348789747,43.5615539151659,-87.95180367993206,43.220194107200484
-85.050245312226,44.07359362711403,-85.22092521620871,44.24427353109674,-84.8795654082433,43.90291372313132
