Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
170.21951739959783,-43.584011797268886,170.04883749561512,-43.41333189328618,170.39019730358055,-43.754691701251595
169.87815759163243,-43.925371605234304,169.7074776876497,-43.754691701251595,170.04883749561512,-44.09605150921701
169.87815759163243,-43.584011797268886,169.7074776876497,-43.41333189328618,170.04883749561512,-43.754691701251595
170.90223701552867,-43.24265198930347,170.73155711154595,-43.07197208532076,171.07291691951139,-43.41333189328618
169.536797783667,-43.925371605234304,169.36611787968428,-43.754691701251595,169.7074776876497,-44.09605150921701
170.56087720756324,-43.24265198930347,170.39019730358055,-43.07197208532076,170.73155711154595,-43.41333189328618
168.85407816773613,-44.26673141319972,168.68339826375345,-44.09605150921701,169.02475807171885,-44.43741131718243
169.87815759163243,-41.19449314151096,169.7074776876497,-41.02381323752825,170.04883749561512,-41.36517304549367
170.56087720756324,-43.584011797268886,170.39019730358055,-43.41333189328618,170.73155711154595,-43.754691701251595
171.5849566314595,-42.90129218133805,171.4142767274768,-42.73061227735534,171.75563653544222,-43.07197208532076
171.5849566314595,-40.85313333354554,171.4142767274768,-40.682453429562834,171.75563653544222,-41.02381323752825
169.87815759163243,-40.85313333354554,169.7074776876497,-40.682453429562834,170.04883749561512,-41.02381323752825
172.60903605535577,-42.218572565407214,172.43835615137306,-42.047892661424505,172.77971595933846,-42.38925246938992
169.536797783667,-41.8772127574418,169.36611787968428,-41.70653285345909,169.7074776876497,-42.047892661424505
169.536797783667,-44.26673141319972,169.36611787968428,-44.09605150921701,169.7074776876497,-44.43741131718243
171.9263164394249,-42.55993237337263,171.75563653544222,-42.38925246938992,172.09699634340762,-42.73061227735534
171.2435968234941,-42.90129218133805,171.07291691951139,-42.73061227735534,171.4142767274768,-43.07197208532076
172.26767624739034,-42.55993237337263,172.09699634340762,-42.38925246938992,172.43835615137306,-42.73061227735534
169.536797783667,-42.218572565407214,169.36611787968428,-42.047892661424505,169.7074776876497,-42.38925246938992
171.5849566314595,-42.55993237337263,171.4142767274768,-42.38925246938992,171.75563653544222,-42.73061227735534
168.51271835977073,-44.60809122116514,168.342038455788,-44.43741131718243,168.68339826375345,-44.77877112514785
169.87815759163243,-42.55993237337263,169.7074776876497,-42.38925246938992,170.04883749561512,-42.73061227735534
169.87815759163243,-42.218572565407214,169.7074776876497,-42.047892661424505,170.04883749561512,-42.38925246938992
170.21951739959783,-43.925371605234304,170.04883749561512,-43.754691701251595,170.39019730358055,-44.09605150921701
171.5849566314595,-40.511773525580125,171.4142767274768,-40.341093621597416,171.75563653544222,-40.682453429562834
171.5849566314595,-42.218572565407214,171.4142767274768,-42.047892661424505,171.75563653544222,-42.38925246938992
169.19543797570157,-44.26673141319972,169.02475807171885,-44.09605150921701,169.36611787968428,-44.43741131718243
170.21951739959783,-42.55993237337263,170.04883749561512,-42.38925246938992,170.39019730358055,-42.73061227735534
169.536797783667,-42.55993237337263,169.36611787968428,-42.38925246938992,169.7074776876497,-42.73061227735534
168.85407816773613,-45.290810837095975,168.68339826375345,-45.120130933113266,169.02475807171885,-45.46149074107869
169.19543797570157,-43.925371605234304,169.02475807171885,-43.754691701251595,169.36611787968428,-44.09605150921701
171.5849566314595,-41.19449314151096,171.4142767274768,-41.02381323752825,171.75563653544222,-41.36517304549367
171.2435968234941,-43.24265198930347,171.07291691951139,-43.07197208532076,171.4142767274768,-43.41333189328618
173.29175567128658,-45.6321706450614,173.1210757673039,-45.46149074107869,173.4624355752693,-45.80285054904411
171.2435968234941,-41.19449314151096,171.07291691951139,-41.02381323752825,171.4142767274768,-41.36517304549367
171.2435968234941,-40.85313333354554,171.07291691951139,-40.682453429562834,171.4142767274768,-41.02381323752825
168.51271835977073,-44.26673141319972,168.342038455788,-44.09605150921701,168.68339826375345,-44.43741131718243
171.9263164394249,-42.218572565407214,171.75563653544222,-42.047892661424505,172.09699634340762,-42.38925246938992
169.87815759163243,-40.511773525580125,169.7074776876497,-40.341093621597416,170.04883749561512,-40.682453429562834
171.9263164394249,-41.8772127574418,171.75563653544222,-41.70653285345909,172.09699634340762,-42.047892661424505
170.90223701552867,-43.584011797268886,170.73155711154595,-43.41333189328618,171.07291691951139,-43.754691701251595
172.60903605535577,-42.55993237337263,172.43835615137306,-42.38925246938992,172.77971595933846,-42.73061227735534
168.85407816773613,-44.60809122116514,168.68339826375345,-44.43741131718243,169.02475807171885,-44.77877112514785
173.633115479252,-45.6321706450614,173.4624355752693,-45.46149074107869,173.80379538323473,-45.80285054904411
169.19543797570157,-42.218572565407214,169.02475807171885,-42.047892661424505,169.36611787968428,-42.38925246938992
172.26767624739034,-42.218572565407214,172.09699634340762,-42.047892661424505,172.43835615137306,-42.38925246938992
170.56087720756324,-43.925371605234304,170.39019730358055,-43.754691701251595,170.73155711154595,-44.09605150921701
170.21951739959783,-41.19449314151096,170.04883749561512,-41.02381323752825,170.39019730358055,-41.36517304549367
172.95039586332118,-41.8772127574418,172.77971595933846,-41.70653285345909,173.1210757673039,-42.047892661424505
169.536797783667,-42.90129218133805,169.36611787968428,-42.73061227735534,169.7074776876497,-43.07197208532076
172.60903605535577,-41.8772127574418,172.43835615137306,-41.70653285345909,172.77971595933846,-42.047892661424505
173.633115479252,-42.218572565407214,173.4624355752693,-42.047892661424505,173.80379538323473,-42.38925246938992
170.90223701552867,-43.925371605234304,170.73155711154595,-43.754691701251595,171.07291691951139,-44.09605150921701
168.51271835977073,-44.94945102913056,168.342038455788,-44.77877112514785,168.68339826375345,-45.120130933113266
171.5849566314595,-43.24265198930347,171.4142767274768,-43.07197208532076,171.75563653544222,-43.41333189328618
169.536797783667,-43.584011797268886,169.36611787968428,-43.41333189328618,169.7074776876497,-43.754691701251595
171.9263164394249,-42.90129218133805,171.75563653544222,-42.73061227735534,172.09699634340762,-43.07197208532076
169.19543797570157,-42.90129218133805,169.02475807171885,-42.73061227735534,169.36611787968428,-43.07197208532076
169.19543797570157,-43.24265198930347,169.02475807171885,-43.07197208532076,169.36611787968428,-43.41333189328618
170.90223701552867,-42.218572565407214,170.73155711154595,-42.047892661424505,171.07291691951139,-42.38925246938992
170.21951739959783,-43.24265198930347,170.04883749561512,-43.07197208532076,170.39019730358055,-43.41333189328618
171.2435968234941,-42.218572565407214,171.07291691951139,-42.047892661424505,171.4142767274768,-42.38925246938992
170.21951739959783,-42.218572565407214,170.04883749561512,-42.047892661424505,170.39019730358055,-42.38925246938992
169.87815759163243,-44.26673141319972,169.7074776876497,-44.09605150921701,170.04883749561512,-44.43741131718243
173.29175567128658,-42.218572565407214,173.1210757673039,-42.047892661424505,173.4624355752693,-42.38925246938992
172.26767624739034,-45.6321706450614,172.09699634340762,-45.46149074107869,172.43835615137306,-45.80285054904411
