Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
159.92482424358815,61.096668261178955,159.75414433960543,61.267348165161664,160.09550414757084,60.925988357196246
160.26618405155355,60.75530845321354,160.09550414757084,60.925988357196246,160.43686395553627,60.58462854923083
158.90074481969188,59.389869221351866,158.73006491570916,59.560549125334575,159.0714247236746,59.21918931736916
159.24210462765728,59.389869221351866,159.0714247236746,59.560549125334575,159.41278453164,59.21918931736916
160.9489036674844,60.75530845321354,160.77822376350167,60.925988357196246,161.1195835714671,60.58462854923083
157.5353055878302,59.731229029317284,157.3646256838475,59.90190893329999,157.70598549181292,59.560549125334575
160.26618405155355,59.389869221351866,160.09550414757084,59.560549125334575,160.43686395553627,59.21918931736916
158.55938501172648,60.41394864524812,158.38870510774376,60.58462854923083,158.73006491570916,60.24326874126541
157.5353055878302,59.389869221351866,157.3646256838475,59.560549125334575,157.70598549181292,59.21918931736916
159.24210462765728,60.41394864524812,159.0714247236746,60.58462854923083,159.41278453164,60.24326874126541
161.29026347544982,60.75530845321354,161.1195835714671,60.925988357196246,161.4609433794325,60.58462854923083
159.58346443562272,59.389869221351866,159.41278453164,59.560549125334575,159.75414433960543,59.21918931736916
157.8766653957956,60.41394864524812,157.70598549181292,60.58462854923083,158.04734529977833,60.24326874126541
158.90074481969188,59.731229029317284,158.73006491570916,59.90190893329999,159.0714247236746,59.560549125334575
158.21802520376104,60.41394864524812,158.04734529977833,60.58462854923083,158.38870510774376,60.24326874126541
158.55938501172648,59.389869221351866,158.38870510774376,59.560549125334575,158.73006491570916,59.21918931736916
160.60754385951896,60.75530845321354,160.43686395553627,60.925988357196246,160.77822376350167,60.58462854923083
159.58346443562272,60.75530845321354,159.41278453164,60.925988357196246,159.75414433960543,60.58462854923083
160.26618405155355,61.096668261178955,160.09550414757084,61.267348165161664,160.43686395553627,60.925988357196246
157.8766653957956,59.731229029317284,157.70598549181292,59.90190893329999,158.04734529977833,59.560549125334575
158.55938501172648,60.75530845321354,158.38870510774376,60.925988357196246,158.73006491570916,60.58462854923083
158.90074481969188,60.75530845321354,158.73006491570916,60.925988357196246,159.0714247236746,60.58462854923083
159.58346443562272,60.41394864524812,159.41278453164,60.58462854923083,159.75414433960543,60.24326874126541
160.9489036674844,59.731229029317284,160.77822376350167,59.90190893329999,161.1195835714671,59.560549125334575
158.21802520376104,60.75530845321354,158.04734529977833,60.925988357196246,158.38870510774376,60.58462854923083
157.8766653957956,60.75530845321354,157.70598549181292,60.925988357196246,158.04734529977833,60.58462854923083
161.63162328341522,60.75530845321354,161.4609433794325,60.925988357196246,161.80230318739794,60.58462854923083
160.60754385951896,59.731229029317284,160.43686395553627,59.90190893329999,160.77822376350167,59.560549125334575
159.92482424358815,59.389869221351866,159.75414433960543,59.560549125334575,160.09550414757084,59.21918931736916
159.92482424358815,61.43802806914437,159.75414433960543,61.60870797312708,160.09550414757084,61.267348165161664
159.24210462765728,60.0725888372827,159.0714247236746,60.24326874126541,159.41278453164,59.90190893329999
159.92482424358815,60.75530845321354,159.75414433960543,60.925988357196246,160.09550414757084,60.58462854923083
157.5353055878302,60.75530845321354,157.3646256838475,60.925988357196246,157.70598549181292,60.58462854923083
161.29026347544982,61.096668261178955,161.1195835714671,61.267348165161664,161.4609433794325,60.925988357196246
159.24210462765728,60.75530845321354,159.0714247236746,60.925988357196246,159.41278453164,60.58462854923083
157.8766653957956,59.389869221351866,157.70598549181292,59.560549125334575,158.04734529977833,59.21918931736916
159.24210462765728,59.731229029317284,159.0714247236746,59.90190893329999,159.41278453164,59.560549125334575
158.21802520376104,60.0725888372827,158.04734529977833,60.24326874126541,158.38870510774376,59.90190893329999
161.29026347544982,60.0725888372827,161.1195835714671,60.24326874126541,161.4609433794325,59.90190893329999
158.21802520376104,59.731229029317284,158.04734529977833,59.90190893329999,158.38870510774376,59.560549125334575
161.63162328341522,61.096668261178955,161.4609433794325,61.267348165161664,161.80230318739794,60.925988357196246
157.5353055878302,59.04850941338645,157.3646256838475,59.21918931736916,157.70598549181292,58.87782950940374
161.63162328341522,60.0725888372827,161.4609433794325,60.24326874126541,161.80230318739794,59.90190893329999
160.60754385951896,59.389869221351866,160.43686395553627,59.560549125334575,160.77822376350167,59.21918931736916
161.29026347544982,59.731229029317284,161.1195835714671,59.90190893329999,161.4609433794325,59.560549125334575
159.58346443562272,59.04850941338645,159.41278453164,59.21918931736916,159.75414433960543,58.87782950940374
158.21802520376104,58.36578979745561,158.04734529977833,58.53646970143832,158.38870510774376,58.1951098934729
158.55938501172648,58.70714960542103,158.38870510774376,58.87782950940374,158.73006491570916,58.53646970143832
158.55938501172648,59.731229029317284,158.38870510774376,59.90190893329999,158.73006491570916,59.560549125334575
159.58346443562272,59.731229029317284,159.41278453164,59.90190893329999,159.75414433960543,59.560549125334575
158.90074481969188,60.41394864524812,158.73006491570916,60.58462854923083,159.0714247236746,60.24326874126541
159.24210462765728,61.096668261178955,159.0714247236746,61.267348165161664,159.41278453164,60.925988357196246
158.21802520376104,59.389869221351866,158.04734529977833,59.560549125334575,158.38870510774376,59.21918931736916
159.58346443562272,61.77938787710979,159.41278453164,61.9500677810925,159.75414433960543,61.60870797312708
159.58346443562272,61.096668261178955,159.41278453164,61.267348165161664,159.75414433960543,60.925988357196246
160.26618405155355,61.77938787710979,160.09550414757084,61.9500677810925,160.43686395553627,61.60870797312708
158.55938501172648,58.36578979745561,158.38870510774376,58.53646970143832,158.73006491570916,58.1951098934729
159.92482424358815,59.731229029317284,159.75414433960543,59.90190893329999,160.09550414757084,59.560549125334575
159.92482424358815,60.41394864524812,159.75414433960543,60.58462854923083,160.09550414757084,60.24326874126541
158.90074481969188,61.096668261178955,158.73006491570916,61.267348165161664,159.0714247236746,60.925988357196246
157.5353055878302,61.096668261178955,157.3646256838475,61.267348165161664,157.70598549181292,60.925988357196246
160.26618405155355,61.43802806914437,160.09550414757084,61.60870797312708,160.43686395553627,61.267348165161664
157.8766653957956,60.0725888372827,157.70598549181292,60.24326874126541,158.04734529977833,59.90190893329999
160.26618405155355,59.731229029317284,160.09550414757084,59.90190893329999,160.43686395553627,59.560549125334575
158.55938501172648,60.0725888372827,158.38870510774376,60.24326874126541,158.73006491570916,59.90190893329999
160.9489036674844,60.41394864524812,160.77822376350167,60.58462854923083,161.1195835714671,60.24326874126541
158.55938501172648,59.04850941338645,158.38870510774376,59.21918931736916,158.73006491570916,58.87782950940374
159.24210462765728,59.04850941338645,159.0714247236746,59.21918931736916,159.41278453164,58.87782950940374
161.63162328341522,60.41394864524812,161.4609433794325,60.58462854923083,161.80230318739794,60.24326874126541
160.26618405155355,60.41394864524812,160.09550414757084,60.58462854923083,160.43686395553627,60.24326874126541
159.92482424358815,59.04850941338645,159.75414433960543,59.21918931736916,160.09550414757084,58.87782950940374
158.55938501172648,61.096668261178955,158.38870510774376,61.267348165161664,158.73006491570916,60.925988357196246
160.9489036674844,59.389869221351866,160.77822376350167,59.560549125334575,161.1195835714671,59.21918931736916
158.21802520376104,61.096668261178955,158.04734529977833,61.267348165161664,158.38870510774376,60.925988357196246
